UPC,Brand Name,Product Name,Tags
41303017401,Essential Everyday,Natural Applesauce
41303017579,Essential Everyday,Peach Slices
41303017593,Essential Everyday,Peach Slices
41303017609,Essential Everyday,Peach Halves
41303017661,Essential Everyday,Pear Slices
41303017685,Essential Everyday,Pear Slices
41303017692,Essential Everyday,Pear Halves
41303017719,Essential Everyday,Red Tart Cherries
41303028568,Essential Everyday,Unsweetened Applesauce
41303028582,Essential Everyday,Strawbery Applesauce
41130014383,Flavorite,Lite Sliced Peaches
41130014413,Flavorite,Lite Pear Halves
41130014970,Flavorite,Pineapple Tidbits 
41130015403,Flavorite,Pineapple Chunks 
41130015410,Flavorite,Crushed Pineapple
41130015427,Flavorite,Sliced Pineapple
41130024351,Flavorite,Light Yellow Cling Peach Halves
41130052880,Flavorite,Unsweetened Applesauce
41130067235,Flavorite,Light Bartlett Pear Slices
41130073908,Flavorite,Light Yellow Cling Peach Slices
41130073922,Flavorite,Light Bartlett Pear Slices
36800160125,Food Club,Peach Slices in Juice Lite
36800164161,Food Club,Pineapple Tidbits in Natural Juice
36800173842,Food Club,Pineapple Sliced
36800221154,Food Club,Applesauce Natural
36800221215,Food Club,Applesauce Natural
36800221406,Food Club,Applesauce Natural Single Serving Cup
36800242142,Food Club,Cherries Red Tart Pitted
36800362444,Food Club,Applesauce Unsweetened
36800362468,Food Club,Applesauce Unsweetened
36800643239,Food Club,Pineapple Slices
36800643253,Food Club,Pineapple Chunks
36800643277,Food Club,Pineapple Crushed
36800643307,Food Club,Pineapple Chunks in Juic3
36800643321,Food Club,Crushed Pineapple in Juice
36800043121,Full Circle,Organic Unsweetened Applesauce
36800088702,Full Circle,Natural Applesauce Cups
36800152502,Full Circle,Pears Halves in Juice Organice
36800152519,Full Circle,Bartlett Pears - Halves
36800152526,Full Circle,Bartlett Pears - Slices
36800162389,Full Circle,Applesauce
36800285026,Full Circle,Yellow Cling Diced Peaches
36800285033,Full Circle,Diced Pears
36800285040,Full Circle,Yellow Cling Diced Peaches and Pears
6.78926E+11,Gabriela,Pineapple Slices
6.78926E+11,Gabriela,Pineapple Chunks
71140403105,Geisha,Madarin Oranges
8.9E+11,Gogo Squeez,Applesauce on the go
8.9E+11,Gogo Squeez,Apple Strawberry
8.9E+11,Gogo Squeez,Apple Apple
8.9E+11,Gogo Squeez,Apple Strawberry Banana
8.9E+11,Gogo Squeez,Apple Banana
8.9E+11,Gogo Squeez,Apple Peach
8.9E+11,Gogo Squeez,Apple Cinnamon
78742230306,Great Value,Sliced Peaches
78742369594,Great Value,Sliced Peaches
78742369686,Great Value,Sliced Pineapple
78742369693,Great Value,Chunk Pineapple
78742369709,Great Value,Crushed Pineapple
78742370606,Great Value,Pear Halves
50700047294,Hytop,Lite Pear Halves
50700047300,Hytop,Lite Sliced Peaches
50700247250,Hytop,Crushed Pineapple
50700257006,Hytop,Chunk Pineapple
50700267623,Hytop,Slice Pineapple
11110819130,Kroger,Applesauce Natural
11110819222,Kroger,No Sugar Added Applesauce
11110820037,Kroger,Red Tart Pitted Cherries
11110824431,Kroger,Apricot Halves Lite
11110827104,Kroger,Natural Applesauce
11110828361,Kroger,Cling Peaches Sliced Lite
11110828378,Kroger,Pear Halves Lite
11110828385,Kroger,Pear Slices Lite
11110828446,Kroger,Peach Slices Lite
11110828781,Kroger,Peach Slice Lite
11110830333,Kroger,Pear Halves Lite
11110830357,Kroger,Pear Slices Lite
11110831187,Kroger,Pineapple Sliced in Juice
11110831231,Kroger,Pineapple Sliced in Juice
11110831293,Kroger,Pineapple Crush in Juice
11110831415,Kroger,Pineapple Chunk in Juice
11110831552,Kroger,Pineapple Tidbits Juice
11110832535,Kroger,Mandarin Oranges in Juice Lite
21300141095,Libby's,Peach Slices
21300145598,Libby's,Peach Halves
21300161390,Libby's,Pear Halves
21300168696,Libby's,Pear Slices
85239202234,Market Pantry,Pear Halves
85239202265,Market Pantry,Tropical Fruit
85239204023,Market Pantry,Pineapple Tidbits
85239204030,Market Pantry,Pineapple Sliced
85239204047,Market Pantry,Pineapple Crushed
85239204450,Market Pantry,Applesauce
85239992203,Market Pantry,Peaches
14800000023,Mott's,Natural Applesauce
14800000738,Mott's,Natural Applesauce
14800001051,Mott's,Snack &amp; Go Portable Applesauce Pouch
14800001068,Mott's,Applesauce Pouch
14800001082,Mott's,Snack &amp; Go Portable Strawberry Applesauce
14800001099,Mott's,Strawberry Applesauce Pouch
14800001150,Mott's,Medleys Peach Apple
14800001167,Mott's,Medleys Cherry Berry
14800210842,Mott's,Healthy Harvest Summer Strawberry
14800210859,Mott's,Healthy Harvest Country Berry
14800210866,Mott's,Healthy Harvest Peach Medley
14800210897,Mott's,Healthy Harvest Granny Smith
14800210927,Mott's,Healthy Harvest Blueberry Delight
14800234633,Mott's,Natural Applesauce
1480738,Mott's,Natural Applesauce
15400190701,Natural Directions,Unsweetened Applesauce
15400190732,Natural Directions,Unsweetened Applesauce
15400190756,Natural Directions,Organic Unsweetened Applesauce
15400190770,Natural Directions,Pear Halves
15400190787,Natural Directions,Pear Slices
79893406817,O Organics,Apple Sauce
46567001449,Raley's,Pear Halves in Juice
46567006451,Raley's,Applesauce
46567006499,Raley's,Applesauce
46567006536,Raley's,Applesauce
46567015873,Raley's,Lite Yellow Cling  Sliced Peaches
46567008868,Raley's Fine Foods,Pineapple Slices
46567008875,Raley's Fine Foods,Pineapple Chunks
46567008882,Raley's Fine Foods,Crushed Pineapple
11110805324,Ralphs,Apple Sauce - No Sugar Added
11110805362,Ralphs,Apple Sauce - No Sugar Added
11110805393,Ralphs,Applesauce
11110817143,Ralphs,Pineapple Sliced
11110817150,Ralphs,Pineapple Tidbits
11110817167,Ralphs,Pineapple Crushed
11110817181,Ralphs,Pineapple Chunks
11110817204,Ralphs,Pineapple Chunks
11110817211,Ralphs,Pineapple Crushed
11110817228,Ralphs,Pineapple Sliced
11110824189,Ralphs,Unpeeled Apricots Halves
11110828569,Ralphs,Lite Yellow Cling Peaches Sliced
11110828590,Ralphs,Lite Yellow Cling Peaches Sliced
11110828651,Ralphs,Lite Yellow Cling Peaches Sliced
11110830463,Ralphs,Lite Pears Halves
11110830470,Ralphs,Lite Pears Halves
11110830517,Ralphs,Lite Pears Sliced
11110832528,Ralphs,Lite Mandarin Oranges
11110875617,Ralphs,Red Tart Cherries Pitted
11110890597,Ralphs,Lite Pears Sliced
21130320172,Safeway,Apple Sauce Natural
21130320240,Safeway,Apple Sauce Natural
21130320257,Safeway,Apple Sauce Natural
21130320264,Safeway,Apple Sauce Natural
21130320301,Safeway,Real Fruit Squeezable Sauce Pouches: Apple
21130320318,Safeway,Real Fruit Squeezable Sauce Pouches: Apple
21130320325,Safeway,Real Fruit Squeezable Sauce Pouches: Apple
21130320332,Safeway,Real Fruit Squeezable Sauce Pouches: Apple
21130321070,Safeway,Apple Sauce Natural
21130322022,Safeway,Red Tart Cherries Pitted
21130326167,Safeway,Pear Halves
21130327201,Safeway,Sliced Pinapple
21130327218,Safeway,Pineapple Chunks
21130327225,Safeway,Crushed Pineapple
21130321148,Safeway Kitchens,Apricot Halves
21130325269,Safeway Kitchens,Peach Halves
21130325283,Safeway Kitchens,Sliced Peaches
21130326181,Safeway Kitchens,Pear Slices
21130327263,Safeway Kitchens,Pineapple Tidbits
36192122107,Santa Cruz Organic,Apple Sauce
36192122114,Santa Cruz Organic,Apple Apricot Sauce
36192122138,Santa Cruz Organic,Apple Cinnamon Sauce
36192122183,Santa Cruz Organic,Apple Peach Sauce
36192122190,Santa Cruz Organic,Tropical Fruit Sauce
36192122848,Santa Cruz Organic,Apple Peach Sauce
36192122855,Santa Cruz Organic,Tropical Fruit sauce
36192122916,Santa Cruz Organic,Apple Sauce
36192122930,Santa Cruz Organic,Apple Strawberry Sauce
36192122947,Santa Cruz Organic,Apple Apricot Sauce
36192122961,Santa Cruz Organic,Apple Cinnamon Sauce
28700111307,Seneca,Natural Apple Sauce
28700111482,Seneca,Natural Apple Sauce
28700111703,Seneca,Natural Apple Sauce
11110856531,Simple Truth,Organic Unsweetened Applesauce
41380013907,Springfield,Sliced Peaches
41380013945,Springfield,Pear Halves
41380014034,Springfield,Peach Halves
41380014102,Springfield,Natural Apple Sauce
41380014294,Springfield,Natural Apple Sauce
41380018018,Springfield,Pineapple Chunks
41380019008,Springfield,Crushed Pineapple
41380020028,Springfield,Pineapple Slices
74175112318,Stater Bros,Unsweetened Applesauce
74175113407,Stater Bros,Unsweetened Applesauce
74175113483,Stater Bros,Unsweetened Applesauce
74175227685,Stater Bros,Pineapple Tibits
74175345006,Stater Bros,Pineapple Chunks
74175345105,Stater Bros,Pineapple Crushed
74175345150,Stater Bros,Pineapple Tidbits
74175345204,Stater Bros,Pineapple Sliced
74175345259,Stater Bros,Pineapple Chunks
74175345273,Stater Bros,Pineapple Crushed
74175345297,Stater Bros,Pineapple Sliced
74175321901,Stater Bros.,Sliced Peaches
74175333317,Stater Bros.,Sliced Pears
74175333447,Stater Bros.,Pear Halves
74175333461,Stater Bros.,Sliced Peaches
74175333522,Stater Bros.,Pear Halves
74175333539,Stater Bros.,Apricot Halves
7.17544E+11,Sunny Select,Pear Halves
7.17544E+11,Sunny Select,Yellow Cling Sliced Peaches
7.17544E+11,Sunny Select,Pineapple
7.17544E+11,Sunny Select,Sunny Select Peach Halves
7.17544E+11,Sunny Select,Pineapple Chunks
7.17544E+11,Sunny Select,Crushed Pineapple
7.17544E+11,Sunny Select,Pineapple Slices
7.17544E+11,Sunny Select,Apple Sauce
7.17544E+11,Sunny Select,Natural Applesauce
7.17544E+11,Sunny Select,Apple Sauce
28700111116,TreeTop,Natural Apple Sauce
28700111178,TreeTop,Cinnamon Flavored Apple Sauce
28700111185,TreeTop,Natural Apple Sauce
28700111222,TreeTop,Naturally Sweetened Apple Sauce
28700111451,TreeTop,Naturally Sweetened Apple Sauce
28700111611,TreeTop,Naturally Sweetened Apple Sauce
28700111628,TreeTop,Naturally Sweetened Cinnamom Apple Sauce
28700111666,TreeTop,Natural Apple Sauce
11225415753,ValuTime,Pineapple Chunks in Juice
11225415760,ValuTime,Pineapple Slice in Juice
11225415777,ValuTime,Pineapple Crushed in Juice
15400012096,Western Family,Fancy Apple Sauce
15400012218,Western Family,Fancy Golden Pineapple Tidbits
15400012416,Western Family,Mandarin Oranges
15400012645,Western Family,Choice Yellow Cling Peaches Halves
15400012683,Western Family,Choice Yellow Cling Peaches Slices
15400012836,Western Family,Choice Bartlett Pears Halves
15400012928,Western Family,Fancy Golden Pineapple Sliced
15400012935,Western Family,Fancy Golden Pineapple Chunks
15400012966,Western Family,Fancy Golden Pineapple Crushed
15400012973,Western Family,Fancy Golden Pineapple Sliced
15400013031,Western Family,Fancy Golden Pineapple Chunks
15400013109,Western Family,Fancy Golden Pineapple Crushed
15400056373,Western Family,Apple Sauce No Sugar Added
15400056465,Western Family,Fancy Apple Sauce
15400056496,Western Family,Fancy Apple Sauce
15400121897,Western Family,Choice Bartlett Pears Slices
41126005104,Blue Ribbon Orchard Choice,Golden Figs,Figs
41126005128,Blue Ribbon Orchard Choice,Golden Figs,Figs
41126005289,Blue Ribbon Orchard Choice,Golden Figs,Figs
41126005500,Blue Ribbon Orchard Choice,California Mission,Figs
41126005524,Blue Ribbon Orchard Choice,Mission Figs,Figs
41126005678,Blue Ribbon Orchard Choice,Mission Figlet,Figs
41126005685,Blue Ribbon Orchard Choice,Mission Figs,Figs
70044004197,Champion,California Raisins,Raisin
70044006511,Champion,Raisins,Raisin
70044006528,Champion,Prunes,Prune
70044007129,Champion,Golden Raisins,Raisin
70044007143,Champion,Raisins,Raisin
70044007495,Champion,Prunes,Prune
70044009000,Champion,California Raisins,Raisin
7.3402E+11,Crunchies,Crunchies Mango,Mango
7.3402E+11,Crunchies,Crunchies Cinnamon Apple,Apples
7.3402E+11,Crunchies,Crunchies Pineapple,Pineapple
7.3402E+11,Crunchies,Crunchies Tropical Fruit,Mixed Fruit or Berries
7.3402E+11,Crunchies,Crunchies Mixed Fruit,Mixed Fruit or Berries
7.3402E+11,Crunchies,Crunchies Strawberries,Strawberries
7.3402E+11,Crunchies,Crunchies Blueberries,Blueberries
7.3402E+11,Crunchies,Crunchies Raspberries,Raspberry
7.3402E+11,Crunchies,Crunchies Very Berry,Mixed Fruit or Berries
7.3402E+11,Crunchies,Crunchies Strawberry/Banana,Mixed Fruit or Berries
7.3402E+11,Crunchies,Crunchies Organic Strawberries,Strawberries
7.3402E+11,Crunchies,Crunchies Organic Bananas,Bananas
7.3402E+11,Crunchies,Crunchies Organic Mango,Mango
7.86831E+11,Del Monte,Dried Apples,Apples
7.86831E+11,Del Monte,Raisins,Raisin
7.86831E+11,Del Monte,Raisins,Raisin
7.86831E+11,Del Monte,Pacific Style Apricots,Apricots
7.86831E+11,Del Monte,Large Prunes with Pits,Prune
7.86831E+11,Del Monte,Medium Prunes with Pits,Prune
7.86831E+11,Del Monte,Pitted Prunes,Prune
7.86831E+11,Del Monte,Raisins,Raisin
7.86831E+11,Del Monte,Pitted Prunes,Prune
7.86831E+11,Del Monte,Pitted Prunes,Prune
7.86831E+11,Del Monte,Raisins,Raisin
7.86831E+11,Del Monte,Pitted Prunes,Prune
75700032071,Dole,Golden California Seedless Raisins,Raisin
75700032128,Dole,California Seedless Raisins,Raisin
75700032149,Dole,California Seedless Raisins,Raisin
75700045002,Dole,California Whole Dates,Dates
36800554887,Food Club,Sun-Dried California Raisins,Raisin
36800736320,Food Club,Sun-Dried California Raisins,Raisin
36800764101,Food Club,Sun-Dried California Raisins,Raisin
36800081581,Full Circle,Organic Raisins,Raisin
36800084919,Full Circle,Organic California Raisins,Raisin
78742089492,Great Value,Pitted Prunes,Prune
78742089553,Great Value,Pitted Prunes,Prune
78742135236,Great Value,California Raisins,Raisin
78742351940,Great Value,California Raisins,Raisin
78742371023,Great Value,California Raisins,Raisin
50700068886,Hytop,100% Natural Raisins,Raisin
50700270173,Hytop,100% Natural Raisins,Raisin
50700491417,Hytop,100% Natural Raisins,Raisin
11110910196,Kroger,Dried Plums,Prune
11110914354,Kroger,Seedless Raisins,Raisin
11110914446
11110914477,Kroger,Seedless Raisins Zip Bag,Raisin
1.59182E+11,Little Duck Organics,Apples &amp; Bananas,Mixed Fruit or Berries
7.53182E+11,Little Duck Organics,Blueberry &amp; Apple,Mixed Fruit or Berries
7.53182E+11,Little Duck Organics,Strawberry &amp; Mango,Mixed Fruit or Berries
7.53182E+11,Little Duck Organics,Pineapple &amp; Mango,Mixed Fruit or Berries
71022312655,Mariani,Whole Dates,Dates
71022312914,Mariani,Pitted Dates,Dates
71022312969,Mariani,Pitted Dates,Dates
71022313485,Mariani,Pitted Dates,Dates
71022319890,Mariani,California Raisins,Raisin
85239097076,Market Pantry,Pitted Plums,Plum
85239170946,Market Pantry,California Raisins,Raisin
85239170953,Market Pantry,California Raisins,Raisin
85239171486,Market Pantry,California Raisins,Raisin
85239270967,Market Pantry,California Raisins,Raisin
85239971710,Market Pantry,Apricots,Apricots
85239971727,Market Pantry,Mixed Fruit,Mixed Fruit or Berries
85239971734,Market Pantry,Dried Apples,Apples
85239971758,Market Pantry,California Mission Figs,Figs
15400196338,Natural Directions,Organic Raisins,Raisin
79893600895,O Organics,Raisins,Raisin
79893601120,O Organics,Organic Raisins Seedless,Raisin
79893601403,O Organics,California Seedless Raisins,Raisin
79893601410,O Organics,Seedless Raisins,Raisin
11110910233,Private Selection,Organic Seedless Raisins,Raisin
11110910240,Private Selection,Organic Seedless Raisins,Raisin
11110914439,Ralphs,Raisins Mini Box,Raisin
11110914460,Ralphs,Raisin Zip Bag,Raisin
11110914491,Ralphs,Raisins,Raisin
11110914569,Ralphs,Rasin Box,Raisin
11110914606,Ralphs,Dried Plums,Prune
11110914675,Ralphs,Plums Dried,Prune
11110915733,Ralphs,Raisins Mini Box,Raisin
11110835871,Ralph's,California Raisins,Raisin
11110835888,Ralph's,California Raisins,Raisin
11110835901,Ralph's,California Raisins,Raisin
11110910189,Ralph's,California Raisins,Raisin
11110910264,Ralph's Value,California Raisins,Raisin
21130521364,Safeway Kitchens,California Seedless Raisins,Raisin
21130522347,Safeway Kitchens,California Seedless Raisins,Raisin
21130522354,Safeway Kitchens,Seedless Raisins,Raisin
21130522361,Safeway Kitchens,Seedless Raisins,Raisin
11110914682,Simple Truth,Organic Seedless Raisins,Raisin
11110914699,Simple Truth,Organic Seedless Raisins,Raisin
41380268000,Springfield,Dry Plums Pitted Prunes,Plum
41380268048,Springfield,Dry Plums Whole Prunes,Plum
41380269984,Springfield,Seedless Raisins,Raisin
41380270027,Springfield,Seedless Raisins,Raisin
41380270133,Springfield,Seedless Raisins,Raisin
41380270140,Springfield,Seedless Raisins,Raisin
74175131012,Stater Bros.,Dried Apricots,Apricots
74175131357,Stater Bros.,Raisins,Raisin
74175131500,Stater Bros.,Raisins,Raisin
74175131555,Stater Bros.,Raisins,Raisin
74175131579,Stater Bros.,Raisins,Raisin
74175131609,Stater Bros.,Prunes,Prune
74175131616,Stater Bros.,Prunes,Prune
41143022306,Sun-Maid,Baking  Raisins,Raisin
41143024508,Sun-Maid,Natural California Raisins,Raisin
41143029008,Sun-Maid,Natural California Raisins,Raisin
41143029046,Sun-Maid,Natural California Raisins,Raisin
41143029305,Sun-Maid,Natural California Raisins,Raisin
41143041000,Sun-Maid,Natural California Zante Currants,Raisin
41143050101,Sun-Maid,California Golden Raisins,Raisin
41143051603,Sun-Maid,California Golden Raisins,Raisin
41143070505,Sun-Maid,Washington Apples,Apples
41143070802,Sun-Maid,Dried Halves Peaches,Peach
41143071007,Sun-Maid,Mixed Fruit,Mixed Fruit or Berries
41143071700,Sun-Maid,Dried Halves Apricots,Apricots
41143072004,Sun-Maid,California Calimyrna Figs,Figs
41143072400,Sun-Maid,Mission Figs,Figs
41143075715,Sun-Maid,Mediterranean Apricots,Apricots
41143084212,Sun-Maid,Natural California Raisins,Raisin
41143089088,Sun-Maid,Natural Deglet Noor Pitted Dates,Dates
41143089569,Sun-Maid,Mixed Jumbo Raisins,Raisin
41143098677,Sun-Maid,California Pitted Prunes,Prune
41143099087,Sun-Maid,Pitted Large Prunes,Prune
